train_number,station_code,third_ac,zone,chair_car,first_class,sleeper,second_ac,type,first_ac,distance,duration,month,month_3,month_6,year,week,train_delay_level,station_delay_level
12970,BPA,1,NWR,0,0,1,1,SF,1,2682.0,46.33333334326744,63,61,48,48,35,16,4
12511,MCI,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,89,199,171,172,40,1,7
12512,MCI,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,123,158,114,126,71,7,7
12522,MCI,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,59,93,75,94,105,8,7
12589,MCI,1,NFR,0,0,1,1,SF,0,1827.0,32.41666665673256,84,215,198,216,68,1,7
12590,MCI,1,NFR,0,0,1,1,SF,0,1827.0,31.83333331346512,68,86,74,110,62,1,7
12591,MCI,1,NFR,0,0,1,1,SF,0,2547.0,46.08333333581686,70,203,177,181,57,1,7
12655,MCI,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,114,71,62,46,163,3,7
12656,MCI,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,54,49,49,51,41,0,7
12707,MCI,1,SCR,0,0,1,1,SKr,0,2302.0,36.25,55,65,55,50,85,12,7
12791,MCI,1,SCR,0,0,1,1,SF,0,1840.0,33.16666667163372,40,52,45,69,35,3,7
12792,MCI,1,SCR,0,0,1,1,SF,0,1840.0,33.41666665673256,80,88,79,68,102,12,7
12967,MCI,1,NWR,0,0,1,1,SF,1,2185.0,36.33333334326744,68,69,63,70,61,16,7
12968,MCI,1,NWR,0,0,1,1,SF,1,2185.0,38.08333333581686,56,59,52,47,79,16,7
12969,MCI,1,NWR,0,0,1,1,SF,1,2682.0,44.66666668653488,55,59,52,52,53,4,7
12970,MCI,1,NWR,0,0,1,1,SF,1,2682.0,46.33333334326744,68,67,57,48,48,16,7
12511,RDM,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,99,207,179,180,51,1,7
12512,RDM,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,118,151,106,117,69,7,7
12522,RDM,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,55,90,72,88,102,8,7
12589,RDM,1,NFR,0,0,1,1,SF,0,1827.0,32.41666665673256,96,223,204,223,76,1,7
12590,RDM,1,NFR,0,0,1,1,SF,0,1827.0,31.83333331346512,67,83,69,108,61,1,7
12591,RDM,1,NFR,0,0,1,1,SF,0,2547.0,46.08333333581686,78,209,184,187,64,1,7
12687,RDM,1,SR,0,0,1,1,SF,0,2488.0,43.25,81,107,91,83,55,8,7
12688,RDM,1,SR,0,0,1,1,SF,0,2488.0,42.91666668653488,54,78,69,47,46,0,7
12707,RDM,1,SCR,0,0,1,1,SKr,0,2302.0,36.25,55,57,51,48,86,12,7
12708,RDM,1,SCR,0,0,1,1,SKr,0,2302.0,38.16666667163372,25,68,55,38,18,8,7
12791,RDM,1,SCR,0,0,1,1,SF,0,1840.0,33.16666667163372,43,55,47,70,39,3,7
12792,RDM,1,SCR,0,0,1,1,SF,0,1840.0,33.41666665673256,84,91,84,72,104,12,7
12511,KMT,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,85,210,180,185,35,1,8
12512,KMT,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,102,130,83,84,46,7,8
12522,KMT,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,36,54,41,58,55,8,8
12655,KMT,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,154,193,146,104,201,3,8
12656,KMT,1,SR,0,0,1,1,SF,1,1893.0,33.58333331346512,67,58,57,57,55,0,8
12669,KMT,1,SR,0,0,1,1,SF,0,2343.0,42.08333333581686,58,57,46,47,30,12,8
12670,KMT,1,SR,0,0,1,1,SF,0,2343.0,41.41666665673256,94,149,123,111,34,3,8
12705,KMT,0,SCR,1,0,0,0,SF,0,383.0,6.833333313465118,30,53,54,56,36,8,8
12706,KMT,0,SCR,1,0,0,0,SF,0,383.0,6.75,25,42,37,29,21,0,8
12709,KMT,1,SCR,0,0,1,1,SF,1,644.0,10.75,51,55,49,52,46,0,8
12710,KMT,1,SCR,0,0,1,1,SF,1,644.0,10.33333334326744,52,57,48,54,50,12,8
12713,KMT,0,SCR,1,0,0,0,SF,0,351.0,5.583333313465118,40,37,34,32,33,0,8
12714,KMT,0,SCR,1,0,0,0,SF,0,351.0,5.583333313465118,63,61,63,62,62,12,8
12511,OTP,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,50,207,167,165,29,1,8
12512,OTP,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,44,82,50,54,10,7,8
12522,OTP,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,6,24,20,37,5,8,8
12511,WKI,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,46,207,168,164,25,1,8
12512,WKI,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,50,87,55,57,16,7,8
12522,WKI,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,14,29,26,41,14,8,8
12511,IJK,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,51,212,172,171,32,1,8
12512,IJK,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,49,82,53,56,13,7,8
12522,IJK,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,15,26,24,40,15,8,8
12511,CKI,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,51,213,172,172,32,1,8
12512,CKI,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,44,78,49,52,9,7,8
12522,CKI,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,12,23,20,36,11,8,8
12511,AFK,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,54,217,179,177,34,1,8
12512,AFK,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,41,75,44,47,6,7,8
12522,AFK,1,ECR,0,0,1,1,SF,0,3441.0,60.66666668653488,7,19,15,31,7,8,8
12511,AMPA,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,76,244,205,202,57,1,4
12512,AMPA,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,60,84,56,59,29,7,4
12511,HAD,1,NER,0,0,1,1,SF,0,3251.0,59.08333333581686,77,245,204,202,57,1,4
12512,HAD,1,NER,0,0,1,1,SF,0,3251.0,57.66666668653488,58,80,53,56,26,7,4
12513,GNT,1,NER,0,0,1,1,SF,0,2551.0,46.33333334326744,32,29,28,25,29,3,0
12514,GNT,1,NFR,0,0,1,1,SF,0,2551.0,45.83333331346512,161,167,149,153,313,12,0
12703,GNT,1,SCR,0,0,1,1,SF,1,1545.0,26.16666667163372,81,76,87,78,63,12,0
12704,GNT,1,SCR,0,0,1,1,SF,1,1545.0,25.75,28,33,25,20,14,12,0
12705,GNT,0,SCR,1,0,0,0,SF,0,383.0,6.833333313465118,10,19,18,20,0,8,0
12706,GNT,0,SCR,1,0,0,0,SF,0,383.0,6.75,29,59,56,43,10,0,0
12805,GNT,0,ECoR,1,0,0,0,SF,0,689.0,12.41666665673256,50,65,69,61,45,8,0
12806,GNT,0,ECoR,1,0,0,0,SF,0,689.0,12.5,28,40,38,32,21,0,0
12513,NFK,1,NER,0,0,1,1,SF,0,2551.0,46.33333334326744,99,139,135,132,61,3,5
12514,NFK,1,NFR,0,0,1,1,SF,0,2551.0,45.83333331346512,18,19,15,25,56,12,5
12515,NFK,1,NER,0,0,1,1,SF,0,3552.0,65.0,57,71,98,90,19,3,5
12516,NFK,1,NFR,0,0,1,1,SF,0,3552.0,64.41666665673256,132,61,65,64,107,7,5
13141,NFK,1,ER,0,0,1,1,Exp,0,716.0,17.58333331346512,7,16,13,15,5,16,5
13142,NFK,1,ER,0,0,1,1,Exp,0,716.0,16.83333331346512,14,14,12,16,36,16,5
13145,NFK,1,ER,0,0,1,1,Exp,0,476.0,11.33333334326744,5,7,8,12,1,4,5
13146,NFK,1,ER,0,0,1,1,Exp,0,476.0,11.75,5,8,8,11,4,4,5
13147,NFK,1,ER,0,0,1,1,Exp,0,693.0,13.833333313465118,31,20,18,16,11,0,5
13148,NFK,1,ER,0,0,1,1,Exp,0,693.0,13.916666686534882,31,22,15,16,32,16,5
13150,NFK,1,ER,0,0,1,1,Exp,0,735.0,15.5,37,15,12,15,20,0,5
13153,NFK,1,ER,0,0,1,1,Exp,1,347.0,8.0,10,10,9,12,2,4,5
13154,NFK,1,ER,0,0,1,1,Exp,1,347.0,7.75,6,4,6,8,4,4,5
13159,NFK,1,ER,0,0,1,1,Exp,0,542.0,14.33333334326744,15,13,15,13,10,16,5
13160,NFK,1,ER,0,0,1,1,Exp,0,542.0,13.16666667163372,16,10,18,12,25,16,5
13161,NFK,0,ER,0,0,0,0,Exp,0,438.0,9.16666667163372,20,24,20,18,4,16,5
13162,NFK,0,ER,0,0,0,0,Exp,0,437.0,8.833333313465118,2,14,8,10,2,4,5
13163,NFK,1,ER,0,0,1,1,Exp,0,589.0,16.08333333581686,15,18,15,16,18,4,5
13164,NFK,1,ER,0,0,1,1,Exp,0,589.0,16.91666668653488,9,8,10,13,7,16,5
14003,NFK,1,NR,0,0,1,1,Exp,0,1387.0,28.66666668653488,91,81,32,16,6,7,5
14004,NFK,1,NR,0,0,1,1,Exp,0,1387.0,29.25,156,176,99,66,126,10,5
12523,ROA,1,NFR,0,0,1,1,SF,0,1500.0,27.91666668653488,98,66,53,39,10,7,6
12524,ROA,1,NFR,0,0,1,1,SF,0,1497.0,27.41666665673256,415,371,381,274,358,13,6
12527,RMR,1,CR,0,0,1,1,SF,1,530.0,9.5,1,2,1,1,1,4,1
12528,RMR,1,CR,0,0,1,1,SF,1,530.0,9.5,13,25,16,13,14,4,1
12527,KPV,1,CR,0,0,1,1,SF,1,530.0,9.5,5,7,6,3,5,4,1
12528,KPV,1,CR,0,0,1,1,SF,1,530.0,9.5,28,37,30,26,27,4,1
12527,PLS,1,CR,0,0,1,1,SF,1,530.0,9.5,8,7,6,5,1,4,1
12528,PLS,1,CR,0,0,1,1,SF,1,530.0,9.5,29,34,28,26,20,4,1
12535,PND,1,NER,0,0,0,0,GR,0,917.0,16.58333331346512,135,116,114,99,82,3,7
12536,PND,1,NER,0,0,0,0,GR,0,917.0,16.75,46,44,59,58,15,3,7
12549,PND,1,SECR,0,0,1,1,SF,1,1873.0,33.08333333581686,75,76,85,87,74,11,7
12550,PND,1,SECR,0,0,1,1,SF,1,1873.0,33.33333334326744,198,243,220,196,185,10,7
12823,PND,1,SER,0,0,1,1,SKr,1,1281.0,21.08333333581686,48,58,64,70,45,3,7
12824,PND,1,SER,0,0,1,1,SKr,1,1284.0,21.75,89,128,117,96,41,7,7
12535,USL,1,NER,0,0,0,0,GR,0,917.0,16.58333331346512,143,129,125,107,82,3,8
12536,USL,1,NER,0,0,0,0,GR,0,917.0,16.75,29,22,31,26,20,3,8
12537,CAA,1,NER,0,0,1,0,SF,0,465.0,8.33333334326744,213,191,150,100,159,11,7
12538,CAA,1,NER,0,0,1,0,SF,0,465.0,8.41666665673256,136,123,111,84,134,12,7
12557,CAA,1,ECR,0,0,1,1,SF,1,1060.0,18.91666668653488,18,15,19,20,13,0,7
14015,CAA,1,NR,0,0,1,0,Exp,0,1236.0,28.25,59,61,55,50,79,8,7
14016,CAA,1,NR,0,0,1,0,Exp,0,1236.0,29.16666667163372,133,180,196,133,196,3,7
12537,BMKI,1,NER,0,0,1,0,SF,0,465.0,8.33333334326744,223,200,155,106,171,11,7
12538,BMKI,1,NER,0,0,1,0,SF,0,465.0,8.41666665673256,117,106,105,83,90,12,7
12557,BMKI,1,ECR,0,0,1,1,SF,1,1060.0,18.91666668653488,42,31,32,31,58,0,7
14009,BMKI,1,NR,0,0,1,0,Exp,0,1050.0,20.0,50,79,117,90,77,15,7
14010,BMKI,1,NR,0,0,1,0,Exp,0,1050.0,21.5,51,89,132,110,79,3,7
14015,BMKI,1,NR,0,0,1,0,Exp,0,1236.0,28.25,43,50,45,41,41,8,7
14016,BMKI,1,NR,0,0,1,0,Exp,0,1236.0,29.16666667163372,159,196,206,142,218,3,7
12537,SGL,1,NER,0,0,1,0,SF,0,465.0,8.33333334326744,227,205,158,116,175,11,7
12538,SGL,1,NER,0,0,1,0,SF,0,465.0,8.41666665673256,136,124,109,80,90,12,7
12557,SGL,1,ECR,0,0,1,1,SF,1,1060.0,18.91666668653488,46,27,26,33,78,0,7
14009,SGL,1,NR,0,0,1,0,Exp,0,1050.0,20.0,53,84,121,97,82,15,7
14010,SGL,1,NR,0,0,1,0,Exp,0,1050.0,21.5,71,110,153,130,104,3,7
14015,SGL,1,NR,0,0,1,0,Exp,0,1236.0,28.25,20,26,27,25,30,8,7
14016,SGL,1,NR,0,0,1,0,Exp,0,1236.0,29.16666667163372,170,204,212,154,246,3,7
12537,BTH,1,NER,0,0,1,0,SF,0,465.0,8.33333334326744,228,205,156,120,176,11,7
12538,BTH,1,NER,0,0,1,0,SF,0,465.0,8.41666665673256,134,123,107,81,98,12,7
12557,BTH,1,ECR,0,0,1,1,SF,1,1060.0,18.91666668653488,51,33,30,37,81,0,7
14009,BTH,1,NR,0,0,1,0,Exp,0,1050.0,20.0,57,89,128,102,83,15,7
14010,BTH,1,NR,0,0,1,0,Exp,0,1050.0,21.5,57,88,139,120,99,3,7
12537,CAI,1,NER,0,0,1,0,SF,0,465.0,8.33333334326744,230,207,158,123,188,11,2
12538,CAI,1,NER,0,0,1,0,SF,0,465.0,8.41666665673256,121,110,100,73,70,12,2
12537,NKE,1,NER,0,0,1,0,SF,0,465.0,8.33333334326744,221,198,150,125,185,11,7
12538,NKE,1,NER,0,0,1,0,SF,0,465.0,8.41666665673256,113,103,95,70,50,12,7
12557,NKE,1,ECR,0,0,1,1,SF,1,1060.0,18.91666668653488,32,18,19,31,61,0,7
14009,NKE,1,NR,0,0,1,0,Exp,0,1050.0,20.0,64,97,138,109,90,15,7
14010,NKE,1,NR,0,0,1,0,Exp,0,1050.0,21.5,46,75,138,115,86,3,7
12537,HIR,1,NER,0,0,1,0,SF,0,465.0,8.33333334326744,220,197,150,124,185,11,7
12538,HIR,1,NER,0,0,1,0,SF,0,465.0,8.41666665673256,110,100,89,58,51,12,7
12557,HIR,1,ECR,0,0,1,1,SF,1,1060.0,18.91666668653488,38,24,27,40,66,0,7
14009,HIR,1,NR,0,0,1,0,Exp,0,1050.0,20.0,67,101,142,113,89,15,7
14010,HIR,1,NR,0,0,1,0,Exp,0,1050.0,21.5,43,70,133,109,84,3,7
12537,BUG,1,NER,0,0,1,0,SF,0,465.0,8.33333334326744,214,190,145,126,186,11,7
12538,BUG,1,NER,0,0,1,0,SF,0,465.0,8.41666665673256,101,92,80,50,47,12,7
12557,BUG,1,ECR,0,0,1,1,SF,1,1060.0,18.91666668653488,27,14,17,37,52,0,7
14009,BUG,1,NR,0,0,1,0,Exp,0,1050.0,20.0,55,86,126,108,71,15,7
14010,BUG,1,NR,0,0,1,0,Exp,0,1050.0,21.5,39,64,127,101,82,3,7
12537,SBZ,1,NER,0,0,1,0,SF,0,465.0,8.33333334326744,206,183,137,141,164,11,10
12538,SBZ,1,NER,0,0,1,0,SF,0,465.0,8.41666665673256,106,97,90,84,59,12,10
12557,SBZ,1,ECR,0,0,1,1,SF,1,1060.0,18.91666668653488,28,18,20,17,52,0,10
12537,MBS,1,NER,0,0,1,0,SF,0,465.0,8.33333334326744,324,324,324,324,219,11,2
12538,MBS,1,NER,0,0,1,0,SF,0,465.0,8.41666665673256,11,11,11,11,19,12,2
14005,MBS,1,NR,0,0,1,1,Exp,0,1285.0,28.41666665673256,165,163,104,72,76,7,2
12549,DSJ,1,SECR,0,0,1,1,SF,1,1873.0,33.08333333581686,396,362,294,254,273,11,9
12550,DSJ,1,SECR,0,0,1,1,SF,1,1873.0,33.33333334326744,43,49,32,28,2,10,9
12553,SHC,1,ECR,0,0,1,1,SF,1,1185.0,21.0,4,2,2,7,13,0,1
12554,SHC,1,ECR,0,0,1,1,SF,1,1185.0,21.41666665673256,19,61,67,57,58,8,1
13163,SHC,1,ER,0,0,1,1,Exp,0,589.0,16.08333333581686,23,19,16,8,17,4,1
13164,SHC,1,ER,0,0,1,1,Exp,0,589.0,16.91666668653488,3,2,3,7,1,16,1
12555,NNO,1,NER,0,0,1,1,SF,1,962.0,17.41666665673256,47,74,62,44,56,0,3
12556,NNO,1,NER,0,0,1,1,SF,1,962.0,17.41666665673256,34,57,47,32,84,8,3
12555,KLNK,1,NER,0,0,1,1,SF,1,962.0,17.41666665673256,50,87,73,57,60,0,0
12556,KLNK,1,NER,0,0,1,1,SF,1,962.0,17.41666665673256,37,60,49,38,86,8,0
12555,BNW,1,NER,0,0,1,1,SF,1,962.0,17.41666665673256,68,106,93,60,85,0,3
12556,BNW,1,NER,0,0,1,1,SF,1,962.0,17.41666665673256,30,54,45,28,63,8,3
12983,BNW,1,NWR,0,0,0,0,GR,0,740.0,12.75,11,18,14,10,15,4,3
12984,BNW,1,NWR,0,0,0,0,GR,0,740.0,12.833333313465118,21,26,23,18,24,4,3
12555,SSA,1,NER,0,0,1,1,SF,1,962.0,17.41666665673256,50,91,82,68,67,0,3
12556,SSA,1,NER,0,0,1,1,SF,1,962.0,17.41666665673256,10,32,22,16,33,8,3
12557,MTR,1,ECR,0,0,1,1,SF,1,1060.0,18.91666668653488,6,5,9,12,2,0,8
14015,MTR,1,NR,0,0,1,0,Exp,0,1236.0,28.25,66,69,61,57,87,8,8
14016,MTR,1,NR,0,0,1,0,Exp,0,1236.0,29.16666667163372,105,160,182,121,184,3,8
12557,MAI,1,ECR,0,0,1,1,SF,1,1060.0,18.91666668653488,10,9,13,18,5,0,1
12557,CPJ,1,ECR,0,0,1,1,SF,1,1060.0,18.91666668653488,26,15,16,16,49,0,0
14009,CPJ,1,NR,0,0,1,0,Exp,0,1050.0,20.0,51,82,122,95,68,15,0
14010,CPJ,1,NR,0,0,1,0,Exp,0,1050.0,21.5,53,73,133,106,102,3,0
12571,ANDN,1,NFR,0,0,1,1,SF,0,1763.0,30.58333331346512,26,29,26,28,24,0,3
12572,ANDN,1,NFR,0,0,1,1,SF,0,1763.0,31.0,29,78,72,67,32,0,3
12571,SDDN,1,NFR,0,0,1,1,SF,0,1763.0,30.58333331346512,34,40,34,36,35,0,3
12572,SDDN,1,NFR,0,0,1,1,SF,0,1763.0,31.0,25,73,70,66,28,0,3
12571,BNY,1,NFR,0,0,1,1,SF,0,1763.0,30.58333331346512,35,47,42,44,41,0,3
12572,BNY,1,NFR,0,0,1,1,SF,0,1763.0,31.0,21,65,61,58,26,0,3
12571,BLP,1,NFR,0,0,1,1,SF,0,1763.0,30.58333331346512,35,53,50,53,42,0,0
12572,BLP,1,NFR,0,0,1,1,SF,0,1763.0,31.0,33,75,70,63,44,0,0
12634,CAPE,1,SR,0,0,1,1,SF,1,742.0,13.5,1,2,3,3,0,4,1
12665,CAPE,1,SR,0,0,1,1,SF,0,2431.0,43.5,13,5,22,11,5,0,1
12666,CAPE,1,SR,0,0,1,1,SF,0,2431.0,43.5,5,2,3,6,1,16,1
12634,NCJ,1,SR,0,0,1,1,SF,1,742.0,13.5,4,6,7,10,4,4,1
12659,NCJ,1,SR,0,0,1,1,SF,0,2583.0,47.25,0,8,6,6,0,7,1
12660,NCJ,1,SR,0,0,1,1,SF,0,2583.0,47.0,28,7,10,9,41,0,1
12665,NCJ,1,SR,0,0,1,1,SF,0,2431.0,43.5,20,12,29,22,2,0,1
12666,NCJ,1,SR,0,0,1,1,SF,0,2431.0,43.5,6,3,5,6,1,16,1
12667,NCJ,1,SR,0,0,1,1,SF,0,727.0,13.33333334326744,16,13,12,6,15,4,1
12668,NCJ,1,SR,0,0,1,1,SF,0,727.0,12.916666686534882,11,4,7,9,22,4,1
12689,NCJ,1,SR,0,0,1,0,SF,0,927.0,16.83333331346512,9,3,1,0,30,4,1
12690,NCJ,1,SR,0,0,1,0,SF,0,927.0,16.75,4,17,16,12,0,4,1
12634,VLY,1,SR,0,0,1,1,SF,1,742.0,13.5,11,11,12,13,9,4,1
12634,TEN,1,SR,0,0,1,1,SF,1,742.0,13.5,39,25,20,11,20,4,1
12665,TEN,1,SR,0,0,1,1,SF,0,2431.0,43.5,28,16,31,21,10,0,1
12666,TEN,1,SR,0,0,1,1,SF,0,2431.0,43.5,4,3,3,7,1,16,1
12667,TEN,1,SR,0,0,1,1,SF,0,727.0,13.33333334326744,0,1,4,8,0,4,1
12668,TEN,1,SR,0,0,1,1,SF,0,727.0,12.916666686534882,3,2,4,7,6,4,1
12689,TEN,1,SR,0,0,1,0,SF,0,927.0,16.83333331346512,6,4,7,8,1,4,1
12690,TEN,1,SR,0,0,1,0,SF,0,927.0,16.75,14,15,13,11,17,4,1
12634,CVP,1,SR,0,0,1,1,SF,1,742.0,13.5,38,26,22,15,20,4,5
12665,CVP,1,SR,0,0,1,1,SF,0,2431.0,43.5,42,32,48,39,33,0,5
12666,CVP,1,SR,0,0,1,1,SF,0,2431.0,43.5,2,3,4,13,0,16,5
12689,CVP,1,SR,0,0,1,0,SF,0,927.0,16.83333331346512,15,16,24,26,0,4,5
12690,CVP,1,SR,0,0,1,0,SF,0,927.0,16.75,12,14,18,18,16,4,5
12693,CVP,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,17,19,23,24,15,4,5
12694,CVP,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,24,24,22,15,25,4,5
12634,SRT,1,SR,0,0,1,1,SF,1,742.0,13.5,35,23,20,13,16,4,1
12665,SRT,1,SR,0,0,1,1,SF,0,2431.0,43.5,45,33,50,39,36,0,1
12666,SRT,1,SR,0,0,1,1,SF,0,2431.0,43.5,2,3,4,12,1,16,1
12667,SRT,1,SR,0,0,1,1,SF,0,727.0,13.33333334326744,25,22,23,25,36,4,1
12668,SRT,1,SR,0,0,1,1,SF,0,727.0,12.916666686534882,4,6,11,17,3,4,1
12689,SRT,1,SR,0,0,1,0,SF,0,927.0,16.83333331346512,21,20,30,28,5,4,1
12690,SRT,1,SR,0,0,1,0,SF,0,927.0,16.75,12,13,17,18,15,4,1
12693,SRT,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,19,21,25,25,19,4,1
12694,SRT,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,22,22,21,15,23,4,1
12634,VPT,1,SR,0,0,1,1,SF,1,742.0,13.5,28,17,14,11,9,4,1
12665,VPT,1,SR,0,0,1,1,SF,0,2431.0,43.5,46,34,51,41,38,0,1
12666,VPT,1,SR,0,0,1,1,SF,0,2431.0,43.5,21,19,17,22,15,16,1
12667,VPT,1,SR,0,0,1,1,SF,0,727.0,13.33333334326744,18,19,21,23,35,4,1
12668,VPT,1,SR,0,0,1,1,SF,0,727.0,12.916666686534882,2,6,13,13,2,4,1
12689,VPT,1,SR,0,0,1,0,SF,0,927.0,16.83333331346512,22,23,32,31,9,4,1
12690,VPT,1,SR,0,0,1,0,SF,0,927.0,16.75,8,11,14,15,8,4,1
12693,VPT,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,20,22,27,25,20,4,1
12694,VPT,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,16,16,14,13,17,4,1
12634,MDU,1,SR,0,0,1,1,SF,1,742.0,13.5,36,25,21,18,14,4,1
12665,MDU,1,SR,0,0,1,1,SF,0,2431.0,43.5,40,30,47,39,35,0,1
12666,MDU,1,SR,0,0,1,1,SF,0,2431.0,43.5,10,8,10,14,1,16,1
12667,MDU,1,SR,0,0,1,1,SF,0,727.0,13.33333334326744,19,20,20,22,33,4,1
12668,MDU,1,SR,0,0,1,1,SF,0,727.0,12.916666686534882,1,2,3,4,0,4,1
12687,MDU,1,SR,0,0,1,1,SF,0,2488.0,43.25,3,44,33,25,3,8,1
12688,MDU,1,SR,0,0,1,1,SF,0,2488.0,42.91666668653488,5,43,30,13,27,0,1
12689,MDU,1,SR,0,0,1,0,SF,0,927.0,16.83333331346512,10,15,26,26,0,4,1
12690,MDU,1,SR,0,0,1,0,SF,0,927.0,16.75,3,6,9,10,1,4,1
12693,MDU,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,18,23,27,24,21,4,1
12694,MDU,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,13,12,10,10,7,4,1
12634,DG,1,SR,0,0,1,1,SF,1,742.0,13.5,24,15,11,11,5,4,1
12665,DG,1,SR,0,0,1,1,SF,0,2431.0,43.5,26,15,28,19,22,0,1
12666,DG,1,SR,0,0,1,1,SF,0,2431.0,43.5,11,9,12,13,2,16,1
12667,DG,1,SR,0,0,1,1,SF,0,727.0,13.33333334326744,21,14,12,13,36,4,1
12668,DG,1,SR,0,0,1,1,SF,0,727.0,12.916666686534882,5,7,8,7,0,4,1
12687,DG,1,SR,0,0,1,1,SF,0,2488.0,43.25,20,51,40,30,4,8,1
12688,DG,1,SR,0,0,1,1,SF,0,2488.0,42.91666668653488,24,72,58,40,6,0,1
12689,DG,1,SR,0,0,1,0,SF,0,927.0,16.83333331346512,7,10,16,17,8,4,1
12690,DG,1,SR,0,0,1,0,SF,0,927.0,16.75,5,8,9,9,2,4,1
12693,DG,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,9,8,9,9,17,4,1
12694,DG,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,6,6,6,7,1,4,1
12634,VRI,1,SR,0,0,1,1,SF,1,742.0,13.5,21,14,10,10,3,4,1
12663,VRI,1,SR,0,0,1,1,SF,0,2025.0,36.25,65,50,43,42,21,0,1
12664,VRI,1,SR,0,0,1,1,SF,0,2025.0,35.33333334326744,14,14,11,12,7,16,1
12665,VRI,1,SR,0,0,1,1,SF,0,2431.0,43.5,37,25,33,21,25,0,1
12666,VRI,1,SR,0,0,1,1,SF,0,2431.0,43.5,33,27,24,18,13,16,1
12667,VRI,1,SR,0,0,1,1,SF,0,727.0,13.33333334326744,13,13,11,9,14,4,1
12668,VRI,1,SR,0,0,1,1,SF,0,727.0,12.916666686534882,7,13,14,12,13,4,1
12693,VRI,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,15,15,12,10,20,4,1
12694,VRI,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,11,12,12,15,17,4,1
12634,VM,1,SR,0,0,1,1,SF,1,742.0,13.5,26,18,16,13,12,4,1
12663,VM,1,SR,0,0,1,1,SF,0,2025.0,36.25,52,38,35,37,8,0,1
12664,VM,1,SR,0,0,1,1,SF,0,2025.0,35.33333334326744,7,6,4,6,1,16,1
12665,VM,1,SR,0,0,1,1,SF,0,2431.0,43.5,26,14,27,17,4,0,1
12666,VM,1,SR,0,0,1,1,SF,0,2431.0,43.5,20,18,12,10,15,16,1
12667,VM,1,SR,0,0,1,1,SF,0,727.0,13.33333334326744,1,1,2,2,0,4,1
12668,VM,1,SR,0,0,1,1,SF,0,727.0,12.916666686534882,8,9,9,8,10,4,1
12693,VM,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,6,5,6,7,9,4,1
12694,VM,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,12,13,13,14,12,4,1
12634,TMV,1,SR,0,0,1,1,SF,1,742.0,13.5,24,16,14,12,10,4,1
12693,TMV,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,10,13,10,9,18,4,1
12694,TMV,1,SR,0,1,1,1,SF,1,656.0,11.916666686534882,16,16,15,15,16,4,1
12634,MLMR,1,SR,0,0,1,1,SF,1,742.0,13.5,25,15,14,12,12,4,5
12663,MLMR,1,SR,0,0,1,1,SF,0,2025.0,36.25,61,53,49,50,14,0,5
12664,MLMR,1,SR,0,0,1,1,SF,0,2025.0,35.33333334326744,8,9,6,8,8,16,5
12665,MLMR,1,SR,0,0,1,1,SF,0,2431.0,43.5,37,26,38,29,19,0,5
